category,filepath
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage598.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage672.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/brown_recluse_spiderimage79.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'Captura-de-pantalla-2018-11-15-a-las-14.53.26 (3rd copy).png'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'Captura-de-pantalla-2018-11-15-a-las-14.53.26 (4th copy).png'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'Captura-de-pantalla-2018-11-15-a-las-14.53.26 (5th copy).png'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'Captura-de-pantalla-2018-11-15-a-las-14.53.26 (6th copy).png'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'Captura-de-pantalla-2018-11-15-a-las-14.53.26 (7th copy).png'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'Captura-de-pantalla-2018-11-15-a-las-14.53.26 (8th copy).png'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'Captura-de-pantalla-2018-11-15-a-las-14.53.26 (9th copy).png'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'Captura-de-pantalla-2018-11-15-a-las-14.53.26 (another copy).png'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'Captura-de-pantalla-2018-11-15-a-las-14.53.26 (copy).png'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/Captura-de-pantalla-2018-11-15-a-las-14.53.26.png
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage100.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage104.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage105.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage109.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage10.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage114.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage115.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage118.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage11.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage12.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage13.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage14.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage17.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage182.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'es_spidersimage183 (3rd copy).jpg'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'es_spidersimage183 (another copy).jpg'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'es_spidersimage183 (copy).jpg'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage183.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage190.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage1.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage200.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage205.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage206.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'es_spidersimage207 (copy).jpg'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage207.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage209.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage210.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage214.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage218.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage276.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage278.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage279.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage281.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage284.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage287.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage288.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage2.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage301.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage311.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage369.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage380.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage3.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage6.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage78.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage7.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage80.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage82.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage85.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage89.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage8.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage91.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage93.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage97.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/es_spidersimage9.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage100.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage101.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage102.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage103.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage10.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage12.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage13.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage14.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage15.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'spidersimage16 (copy).jpg'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage16.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage17.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage18.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage19.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage1.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage20.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage2.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage3.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage4.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'spidersimage6 (copy).jpg'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage6.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage79.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage7.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage80.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage81.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage82.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'spidersimage83 (copy).jpg'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage83.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage84.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage85.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage86.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage87.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage88.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage89.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage8.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/'spidersimage90 (copy).jpg'
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage90.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage91.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage92.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage93.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage94.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage96.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage97.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage98.jpg
spiders,/home/eyan/Desktop/bug_bite/web_scraping/useful/spiders/spidersimage9.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage108.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage109.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage110.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage111.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage113.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage119.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage11.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage120.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage12.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage14.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage15.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage16.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage179.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage17.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage185.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage18.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage196.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage19.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage203.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage216.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage273.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage274.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage279.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage282.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage2.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage379.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage396.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage397.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage402.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage404.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage405.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage406.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage409.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage415.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage478.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage483.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage485.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage487.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage488.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage489.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage491.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage499.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage5.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage6.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage81.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage83.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage85.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage92.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/es_ticksimage9.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage100.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage101.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage102.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage103.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage106.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage107.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage108.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage109.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage10.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage111.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage112.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage113.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage115.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage116.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage117.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage119.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage11.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage120.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage12.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage13.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage14.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage15.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage16.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage175.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage176.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage177.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage180.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage183.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage184.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage186.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage187.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage189.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage18.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage191.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage192.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage193.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage194.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage196.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage197.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage19.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage1.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage202.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage203.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage205.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage206.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage20.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage213.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage214.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage215.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage216.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage272.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage273.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage277.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage278.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage280.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage283.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage285.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage286.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage287.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage298.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage2.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage300.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage304.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage309.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage310.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage311.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage312.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage315.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage318.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage378.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage380.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage382.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage383.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage389.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage393.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage399.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage3.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage400.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage401.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage405.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage406.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage413.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage414.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage415.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage416.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage417.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage418.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage471.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage477.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage480.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage481.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage484.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage493.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage494.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage495.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage4.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage503.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage505.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage509.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage517.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage520.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage553.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage562.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage564.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage567.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage568.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage576.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage577.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage5.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage6.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage73.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage74.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage75.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage77.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage78.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage79.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage7.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage80.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage81.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage82.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage83.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage84.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage85.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage86.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage87.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage89.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage8.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage90.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage91.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage92.jpg
ticks,/home/eyan/Desktop/bug_bite/web_scraping/useful/ticks/ticksimage94.jpg
